family	symbol	arguments	kind	raw_value	numeric_value_decimal	source_line
D	RTL8367D_PKTGEN_PORT4_TIMER_RX_DMA_ERR_FLAG_OFFSET		OFFSET_SHIFT	3	3	347
D	RTL8367D_PKTGEN_PORT4_TIMER_RX_DMA_ERR_FLAG_MASK		MASK	0x8	8	348
D	RTL8367D_REG_PORT4_MISC_CFG		REGISTER	0x008e	142	350
D	RTL8367D_PORT4_MISC_CFG_SMALL_TAG_IPG_OFFSET		OFFSET_SHIFT	15	15	351
D	RTL8367D_PORT4_MISC_CFG_SMALL_TAG_IPG_MASK		MASK	0x8000	32768	352
D	RTL8367D_PORT4_MISC_CFG_TX_ITFSP_MODE_OFFSET		OFFSET_SHIFT	14	14	353
D	RTL8367D_PORT4_MISC_CFG_TX_ITFSP_MODE_MASK		MASK	0x4000	16384	354
D	RTL8367D_PORT4_MISC_CFG_DOT1Q_REMARK_ENABLE_OFFSET		OFFSET_SHIFT	12	12	355
D	RTL8367D_PORT4_MISC_CFG_DOT1Q_REMARK_ENABLE_MASK		MASK	0x1000	4096	356
D	RTL8367D_PORT4_MISC_CFG_INGRESSBW_FLOWCTRL_OFFSET		OFFSET_SHIFT	11	11	357
D	RTL8367D_PORT4_MISC_CFG_INGRESSBW_FLOWCTRL_MASK		MASK	0x800	2048	358
D	RTL8367D_PORT4_MISC_CFG_INGRESSBW_IFG_OFFSET		OFFSET_SHIFT	10	10	359
D	RTL8367D_PORT4_MISC_CFG_INGRESSBW_IFG_MASK		MASK	0x400	1024	360
D	RTL8367D_PORT4_MISC_CFG_RX_SPC_OFFSET		OFFSET_SHIFT	9	9	361
D	RTL8367D_PORT4_MISC_CFG_RX_SPC_MASK		MASK	0x200	512	362
D	RTL8367D_PORT4_MISC_CFG_CRC_SKIP_OFFSET		OFFSET_SHIFT	8	8	363
D	RTL8367D_PORT4_MISC_CFG_CRC_SKIP_MASK		MASK	0x100	256	364
D	RTL8367D_PORT4_MISC_CFG_MAC_LOOPBACK_OFFSET		OFFSET_SHIFT	6	6	365
D	RTL8367D_PORT4_MISC_CFG_MAC_LOOPBACK_MASK		MASK	0x40	64	366
D	RTL8367D_PORT4_MISC_CFG_VLAN_EGRESS_MODE_OFFSET		OFFSET_SHIFT	4	4	367
D	RTL8367D_PORT4_MISC_CFG_VLAN_EGRESS_MODE_MASK		MASK	0x30	48	368
D	RTL8367D_PORT4_MISC_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	369
D	RTL8367D_PORT4_MISC_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	370
D	RTL8367D_REG_INGRESSBW_PORT4_RATE_CTRL0		REGISTER	0x008f	143	372
D	RTL8367D_REG_INGRESSBW_PORT4_RATE_CTRL1		REGISTER	0x0090	144	374
D	RTL8367D_INGRESSBW_PORT4_RATE_CTRL1_BYPASS_ABILITY_LOCK_OFFSET		OFFSET_SHIFT	3	3	375
D	RTL8367D_INGRESSBW_PORT4_RATE_CTRL1_BYPASS_ABILITY_LOCK_MASK		MASK	0x8	8	376
D	RTL8367D_INGRESSBW_PORT4_RATE_CTRL1_INGRESSBW_RATE16_OFFSET		OFFSET_SHIFT	0	0	377
D	RTL8367D_INGRESSBW_PORT4_RATE_CTRL1_INGRESSBW_RATE16_MASK		MASK	0x7	7	378
D	RTL8367D_REG_PORT4_FORCE_RATE0		REGISTER	0x0091	145	380
D	RTL8367D_REG_PORT4_FORCE_RATE1		REGISTER	0x0092	146	382
D	RTL8367D_REG_PORT4_CURENT_RATE0		REGISTER	0x0093	147	384
D	RTL8367D_REG_PORT4_CURENT_RATE1		REGISTER	0x0094	148	386
D	RTL8367D_REG_PORT4_PAGE_COUNTER		REGISTER	0x0095	149	388
D	RTL8367D_PORT4_PAGE_COUNTER_OFFSET		OFFSET_SHIFT	0	0	389
D	RTL8367D_PORT4_PAGE_COUNTER_MASK		MASK	0x7F	127	390
D	RTL8367D_REG_PAGEMETER_PORT4_CTRL0		REGISTER	0x0096	150	392
D	RTL8367D_REG_PAGEMETER_PORT4_CTRL1		REGISTER	0x0097	151	394
D	RTL8367D_REG_PORT4_EEECFG		REGISTER	0x0098	152	396
D	RTL8367D_PORT4_EEECFG_EEE_PORT_TX_EN_OFFSET		OFFSET_SHIFT	9	9	397
D	RTL8367D_PORT4_EEECFG_EEE_PORT_TX_EN_MASK		MASK	0x200	512	398
D	RTL8367D_PORT4_EEECFG_EEE_PORT_RX_EN_OFFSET		OFFSET_SHIFT	8	8	399
D	RTL8367D_PORT4_EEECFG_EEE_PORT_RX_EN_MASK		MASK	0x100	256	400
D	RTL8367D_PORT4_EEECFG_EEE_LPI_OFFSET		OFFSET_SHIFT	5	5	401
D	RTL8367D_PORT4_EEECFG_EEE_LPI_MASK		MASK	0x20	32	402
D	RTL8367D_PORT4_EEECFG_EEE_TX_STS_OFFSET		OFFSET_SHIFT	4	4	403
D	RTL8367D_PORT4_EEECFG_EEE_TX_STS_MASK		MASK	0x10	16	404
D	RTL8367D_PORT4_EEECFG_EEE_RX_STS_OFFSET		OFFSET_SHIFT	3	3	405
D	RTL8367D_PORT4_EEECFG_EEE_RX_STS_MASK		MASK	0x8	8	406
D	RTL8367D_PORT4_EEECFG_EEE_PAUSE_INDICATOR_OFFSET		OFFSET_SHIFT	2	2	407
D	RTL8367D_PORT4_EEECFG_EEE_PAUSE_INDICATOR_MASK		MASK	0x4	4	408
D	RTL8367D_REG_PORT4_EEETXMTR		REGISTER	0x0099	153	410
D	RTL8367D_REG_PORT4_EEERXMTR		REGISTER	0x009a	154	412
D	RTL8367D_REG_PORT4_DUMMY		REGISTER	0x009e	158	414
D	RTL8367D_REG_P4_MSIC1		REGISTER	0x009f	159	416
D	RTL8367D_P4_MSIC1_OFFSET		OFFSET_SHIFT	0	0	417
D	RTL8367D_P4_MSIC1_MASK		MASK	0x1	1	418
D	RTL8367D_REG_PORT5_CGST_HALF_CFG		REGISTER	0x00a0	160	420
D	RTL8367D_PORT5_CGST_HALF_CFG_CONGESTION_TIME_OFFSET		OFFSET_SHIFT	4	4	421
D	RTL8367D_PORT5_CGST_HALF_CFG_CONGESTION_TIME_MASK		MASK	0xF0	240	422
D	RTL8367D_PORT5_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	423
D	RTL8367D_PORT5_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	424
D	RTL8367D_REG_PKTGEN_PORT5_TIMER		REGISTER	0x00ad	173	426
D	RTL8367D_PKTGEN_PORT5_TIMER_TIMER_OFFSET		OFFSET_SHIFT	4	4	427
D	RTL8367D_PKTGEN_PORT5_TIMER_TIMER_MASK		MASK	0xF0	240	428
D	RTL8367D_PKTGEN_PORT5_TIMER_RX_DMA_ERR_FLAG_OFFSET		OFFSET_SHIFT	3	3	429
D	RTL8367D_PKTGEN_PORT5_TIMER_RX_DMA_ERR_FLAG_MASK		MASK	0x8	8	430
D	RTL8367D_REG_PORT5_MISC_CFG		REGISTER	0x00ae	174	432
D	RTL8367D_PORT5_MISC_CFG_SMALL_TAG_IPG_OFFSET		OFFSET_SHIFT	15	15	433
D	RTL8367D_PORT5_MISC_CFG_SMALL_TAG_IPG_MASK		MASK	0x8000	32768	434
D	RTL8367D_PORT5_MISC_CFG_TX_ITFSP_MODE_OFFSET		OFFSET_SHIFT	14	14	435
D	RTL8367D_PORT5_MISC_CFG_TX_ITFSP_MODE_MASK		MASK	0x4000	16384	436
D	RTL8367D_PORT5_MISC_CFG_DOT1Q_REMARK_ENABLE_OFFSET		OFFSET_SHIFT	12	12	437
D	RTL8367D_PORT5_MISC_CFG_DOT1Q_REMARK_ENABLE_MASK		MASK	0x1000	4096	438
D	RTL8367D_PORT5_MISC_CFG_INGRESSBW_FLOWCTRL_OFFSET		OFFSET_SHIFT	11	11	439
D	RTL8367D_PORT5_MISC_CFG_INGRESSBW_FLOWCTRL_MASK		MASK	0x800	2048	440
D	RTL8367D_PORT5_MISC_CFG_INGRESSBW_IFG_OFFSET		OFFSET_SHIFT	10	10	441
D	RTL8367D_PORT5_MISC_CFG_INGRESSBW_IFG_MASK		MASK	0x400	1024	442
D	RTL8367D_PORT5_MISC_CFG_RX_SPC_OFFSET		OFFSET_SHIFT	9	9	443
D	RTL8367D_PORT5_MISC_CFG_RX_SPC_MASK		MASK	0x200	512	444
D	RTL8367D_PORT5_MISC_CFG_CRC_SKIP_OFFSET		OFFSET_SHIFT	8	8	445
D	RTL8367D_PORT5_MISC_CFG_CRC_SKIP_MASK		MASK	0x100	256	446
D	RTL8367D_PORT5_MISC_CFG_MAC_LOOPBACK_OFFSET		OFFSET_SHIFT	6	6	447
D	RTL8367D_PORT5_MISC_CFG_MAC_LOOPBACK_MASK		MASK	0x40	64	448
D	RTL8367D_PORT5_MISC_CFG_VLAN_EGRESS_MODE_OFFSET		OFFSET_SHIFT	4	4	449
D	RTL8367D_PORT5_MISC_CFG_VLAN_EGRESS_MODE_MASK		MASK	0x30	48	450
D	RTL8367D_PORT5_MISC_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	451
D	RTL8367D_PORT5_MISC_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	452
D	RTL8367D_REG_INGRESSBW_PORT5_RATE_CTRL0		REGISTER	0x00af	175	454
D	RTL8367D_REG_INGRESSBW_PORT5_RATE_CTRL1		REGISTER	0x00b0	176	456
D	RTL8367D_INGRESSBW_PORT5_RATE_CTRL1_BYPASS_ABILITY_LOCK_OFFSET		OFFSET_SHIFT	3	3	457
D	RTL8367D_INGRESSBW_PORT5_RATE_CTRL1_BYPASS_ABILITY_LOCK_MASK		MASK	0x8	8	458
D	RTL8367D_INGRESSBW_PORT5_RATE_CTRL1_INGRESSBW_RATE16_OFFSET		OFFSET_SHIFT	0	0	459
D	RTL8367D_INGRESSBW_PORT5_RATE_CTRL1_INGRESSBW_RATE16_MASK		MASK	0x7	7	460
D	RTL8367D_REG_PORT5_FORCE_RATE0		REGISTER	0x00b1	177	462
D	RTL8367D_REG_PORT5_FORCE_RATE1		REGISTER	0x00b2	178	464
D	RTL8367D_REG_PORT5_CURENT_RATE0		REGISTER	0x00b3	179	466
D	RTL8367D_REG_PORT5_CURENT_RATE1		REGISTER	0x00b4	180	468
D	RTL8367D_REG_PORT5_PAGE_COUNTER		REGISTER	0x00b5	181	470
D	RTL8367D_PORT5_PAGE_COUNTER_OFFSET		OFFSET_SHIFT	0	0	471
D	RTL8367D_PORT5_PAGE_COUNTER_MASK		MASK	0x7F	127	472
D	RTL8367D_REG_PAGEMETER_PORT5_CTRL0		REGISTER	0x00b6	182	474
D	RTL8367D_REG_PAGEMETER_PORT5_CTRL1		REGISTER	0x00b7	183	476
D	RTL8367D_REG_PORT5_EEECFG		REGISTER	0x00b8	184	478
D	RTL8367D_PORT5_EEECFG_EEE_PORT_TX_EN_OFFSET		OFFSET_SHIFT	9	9	479
D	RTL8367D_PORT5_EEECFG_EEE_PORT_TX_EN_MASK		MASK	0x200	512	480
D	RTL8367D_PORT5_EEECFG_EEE_PORT_RX_EN_OFFSET		OFFSET_SHIFT	8	8	481
D	RTL8367D_PORT5_EEECFG_EEE_PORT_RX_EN_MASK		MASK	0x100	256	482
D	RTL8367D_PORT5_EEECFG_EEE_LPI_OFFSET		OFFSET_SHIFT	5	5	483
D	RTL8367D_PORT5_EEECFG_EEE_LPI_MASK		MASK	0x20	32	484
D	RTL8367D_PORT5_EEECFG_EEE_TX_STS_OFFSET		OFFSET_SHIFT	4	4	485
D	RTL8367D_PORT5_EEECFG_EEE_TX_STS_MASK		MASK	0x10	16	486
D	RTL8367D_PORT5_EEECFG_EEE_RX_STS_OFFSET		OFFSET_SHIFT	3	3	487
D	RTL8367D_PORT5_EEECFG_EEE_RX_STS_MASK		MASK	0x8	8	488
D	RTL8367D_PORT5_EEECFG_EEE_PAUSE_INDICATOR_OFFSET		OFFSET_SHIFT	2	2	489
D	RTL8367D_PORT5_EEECFG_EEE_PAUSE_INDICATOR_MASK		MASK	0x4	4	490
D	RTL8367D_REG_PORT5_EEETXMTR		REGISTER	0x00b9	185	492
D	RTL8367D_REG_PORT5_EEERXMTR		REGISTER	0x00ba	186	494
D	RTL8367D_REG_PORT5_DUMMY		REGISTER	0x00be	190	496
D	RTL8367D_REG_P5_MSIC1		REGISTER	0x00bf	191	498
D	RTL8367D_P5_MSIC1_OFFSET		OFFSET_SHIFT	0	0	499
D	RTL8367D_P5_MSIC1_MASK		MASK	0x1	1	500
D	RTL8367D_REG_PORT6_CGST_HALF_CFG		REGISTER	0x00c0	192	502
D	RTL8367D_PORT6_CGST_HALF_CFG_CONGESTION_TIME_OFFSET		OFFSET_SHIFT	4	4	503
D	RTL8367D_PORT6_CGST_HALF_CFG_CONGESTION_TIME_MASK		MASK	0xF0	240	504
D	RTL8367D_PORT6_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	505
D	RTL8367D_PORT6_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	506
D	RTL8367D_REG_PKTGEN_PORT6_TIMER		REGISTER	0x00cd	205	508
D	RTL8367D_PKTGEN_PORT6_TIMER_TIMER_OFFSET		OFFSET_SHIFT	4	4	509
D	RTL8367D_PKTGEN_PORT6_TIMER_TIMER_MASK		MASK	0xF0	240	510
D	RTL8367D_PKTGEN_PORT6_TIMER_RX_DMA_ERR_FLAG_OFFSET		OFFSET_SHIFT	3	3	511
D	RTL8367D_PKTGEN_PORT6_TIMER_RX_DMA_ERR_FLAG_MASK		MASK	0x8	8	512
D	RTL8367D_REG_PORT6_MISC_CFG		REGISTER	0x00ce	206	514
D	RTL8367D_PORT6_MISC_CFG_SMALL_TAG_IPG_OFFSET		OFFSET_SHIFT	15	15	515
D	RTL8367D_PORT6_MISC_CFG_SMALL_TAG_IPG_MASK		MASK	0x8000	32768	516
D	RTL8367D_PORT6_MISC_CFG_TX_ITFSP_MODE_OFFSET		OFFSET_SHIFT	14	14	517
D	RTL8367D_PORT6_MISC_CFG_TX_ITFSP_MODE_MASK		MASK	0x4000	16384	518
D	RTL8367D_PORT6_MISC_CFG_DOT1Q_REMARK_ENABLE_OFFSET		OFFSET_SHIFT	12	12	519
D	RTL8367D_PORT6_MISC_CFG_DOT1Q_REMARK_ENABLE_MASK		MASK	0x1000	4096	520
D	RTL8367D_PORT6_MISC_CFG_INGRESSBW_FLOWCTRL_OFFSET		OFFSET_SHIFT	11	11	521
D	RTL8367D_PORT6_MISC_CFG_INGRESSBW_FLOWCTRL_MASK		MASK	0x800	2048	522
D	RTL8367D_PORT6_MISC_CFG_INGRESSBW_IFG_OFFSET		OFFSET_SHIFT	10	10	523
D	RTL8367D_PORT6_MISC_CFG_INGRESSBW_IFG_MASK		MASK	0x400	1024	524
D	RTL8367D_PORT6_MISC_CFG_RX_SPC_OFFSET		OFFSET_SHIFT	9	9	525
D	RTL8367D_PORT6_MISC_CFG_RX_SPC_MASK		MASK	0x200	512	526
D	RTL8367D_PORT6_MISC_CFG_CRC_SKIP_OFFSET		OFFSET_SHIFT	8	8	527
D	RTL8367D_PORT6_MISC_CFG_CRC_SKIP_MASK		MASK	0x100	256	528
D	RTL8367D_PORT6_MISC_CFG_MAC_LOOPBACK_OFFSET		OFFSET_SHIFT	6	6	529
D	RTL8367D_PORT6_MISC_CFG_MAC_LOOPBACK_MASK		MASK	0x40	64	530
D	RTL8367D_PORT6_MISC_CFG_VLAN_EGRESS_MODE_OFFSET		OFFSET_SHIFT	4	4	531
D	RTL8367D_PORT6_MISC_CFG_VLAN_EGRESS_MODE_MASK		MASK	0x30	48	532
D	RTL8367D_PORT6_MISC_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	533
D	RTL8367D_PORT6_MISC_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	534
D	RTL8367D_REG_INGRESSBW_PORT6_RATE_CTRL0		REGISTER	0x00cf	207	536
D	RTL8367D_REG_INGRESSBW_PORT6_RATE_CTRL1		REGISTER	0x00d0	208	538
D	RTL8367D_INGRESSBW_PORT6_RATE_CTRL1_BYPASS_ABILITY_LOCK_OFFSET		OFFSET_SHIFT	3	3	539
D	RTL8367D_INGRESSBW_PORT6_RATE_CTRL1_BYPASS_ABILITY_LOCK_MASK		MASK	0x8	8	540
D	RTL8367D_INGRESSBW_PORT6_RATE_CTRL1_INGRESSBW_RATE16_OFFSET		OFFSET_SHIFT	0	0	541
D	RTL8367D_INGRESSBW_PORT6_RATE_CTRL1_INGRESSBW_RATE16_MASK		MASK	0x7	7	542
D	RTL8367D_REG_PORT6_FORCE_RATE0		REGISTER	0x00d1	209	544
D	RTL8367D_REG_PORT6_FORCE_RATE1		REGISTER	0x00d2	210	546
D	RTL8367D_REG_PORT6_CURENT_RATE0		REGISTER	0x00d3	211	548
D	RTL8367D_REG_PORT6_CURENT_RATE1		REGISTER	0x00d4	212	550
D	RTL8367D_REG_PORT6_PAGE_COUNTER		REGISTER	0x00d5	213	552
D	RTL8367D_PORT6_PAGE_COUNTER_OFFSET		OFFSET_SHIFT	0	0	553
D	RTL8367D_PORT6_PAGE_COUNTER_MASK		MASK	0x7F	127	554
D	RTL8367D_REG_PAGEMETER_PORT6_CTRL0		REGISTER	0x00d6	214	556
D	RTL8367D_REG_PAGEMETER_PORT6_CTRL1		REGISTER	0x00d7	215	558
D	RTL8367D_REG_PORT6_EEECFG		REGISTER	0x00d8	216	560
D	RTL8367D_PORT6_EEECFG_EEE_PORT_TX_EN_OFFSET		OFFSET_SHIFT	9	9	561
D	RTL8367D_PORT6_EEECFG_EEE_PORT_TX_EN_MASK		MASK	0x200	512	562
D	RTL8367D_PORT6_EEECFG_EEE_PORT_RX_EN_OFFSET		OFFSET_SHIFT	8	8	563
D	RTL8367D_PORT6_EEECFG_EEE_PORT_RX_EN_MASK		MASK	0x100	256	564
D	RTL8367D_PORT6_EEECFG_EEE_LPI_OFFSET		OFFSET_SHIFT	5	5	565
D	RTL8367D_PORT6_EEECFG_EEE_LPI_MASK		MASK	0x20	32	566
D	RTL8367D_PORT6_EEECFG_EEE_TX_STS_OFFSET		OFFSET_SHIFT	4	4	567
D	RTL8367D_PORT6_EEECFG_EEE_TX_STS_MASK		MASK	0x10	16	568
D	RTL8367D_PORT6_EEECFG_EEE_RX_STS_OFFSET		OFFSET_SHIFT	3	3	569
D	RTL8367D_PORT6_EEECFG_EEE_RX_STS_MASK		MASK	0x8	8	570
D	RTL8367D_PORT6_EEECFG_EEE_PAUSE_INDICATOR_OFFSET		OFFSET_SHIFT	2	2	571
D	RTL8367D_PORT6_EEECFG_EEE_PAUSE_INDICATOR_MASK		MASK	0x4	4	572
D	RTL8367D_REG_PORT6_EEETXMTR		REGISTER	0x00d9	217	574
D	RTL8367D_REG_PORT6_EEERXMTR		REGISTER	0x00da	218	576
D	RTL8367D_REG_PORT6_DUMMY		REGISTER	0x00de	222	578
D	RTL8367D_REG_P6_MSIC1		REGISTER	0x00df	223	580
D	RTL8367D_P6_MSIC1_OFFSET		OFFSET_SHIFT	0	0	581
D	RTL8367D_P6_MSIC1_MASK		MASK	0x1	1	582
D	RTL8367D_REG_PORT7_CGST_HALF_CFG		REGISTER	0x00e0	224	584
D	RTL8367D_PORT7_CGST_HALF_CFG_CONGESTION_TIME_OFFSET		OFFSET_SHIFT	4	4	585
D	RTL8367D_PORT7_CGST_HALF_CFG_CONGESTION_TIME_MASK		MASK	0xF0	240	586
D	RTL8367D_PORT7_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	587
D	RTL8367D_PORT7_CGST_HALF_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	588
D	RTL8367D_REG_PKTGEN_PORT7_TIMER		REGISTER	0x00ed	237	590
D	RTL8367D_PKTGEN_PORT7_TIMER_TIMER_OFFSET		OFFSET_SHIFT	4	4	591
D	RTL8367D_PKTGEN_PORT7_TIMER_TIMER_MASK		MASK	0xF0	240	592
D	RTL8367D_PKTGEN_PORT7_TIMER_RX_DMA_ERR_FLAG_OFFSET		OFFSET_SHIFT	3	3	593
D	RTL8367D_PKTGEN_PORT7_TIMER_RX_DMA_ERR_FLAG_MASK		MASK	0x8	8	594
D	RTL8367D_REG_PORT7_MISC_CFG		REGISTER	0x00ee	238	596
D	RTL8367D_PORT7_MISC_CFG_SMALL_TAG_IPG_OFFSET		OFFSET_SHIFT	15	15	597
D	RTL8367D_PORT7_MISC_CFG_SMALL_TAG_IPG_MASK		MASK	0x8000	32768	598
D	RTL8367D_PORT7_MISC_CFG_TX_ITFSP_MODE_OFFSET		OFFSET_SHIFT	14	14	599
D	RTL8367D_PORT7_MISC_CFG_TX_ITFSP_MODE_MASK		MASK	0x4000	16384	600
D	RTL8367D_PORT7_MISC_CFG_DOT1Q_REMARK_ENABLE_OFFSET		OFFSET_SHIFT	12	12	601
D	RTL8367D_PORT7_MISC_CFG_DOT1Q_REMARK_ENABLE_MASK		MASK	0x1000	4096	602
D	RTL8367D_PORT7_MISC_CFG_INGRESSBW_FLOWCTRL_OFFSET		OFFSET_SHIFT	11	11	603
D	RTL8367D_PORT7_MISC_CFG_INGRESSBW_FLOWCTRL_MASK		MASK	0x800	2048	604
D	RTL8367D_PORT7_MISC_CFG_INGRESSBW_IFG_OFFSET		OFFSET_SHIFT	10	10	605
D	RTL8367D_PORT7_MISC_CFG_INGRESSBW_IFG_MASK		MASK	0x400	1024	606
D	RTL8367D_PORT7_MISC_CFG_RX_SPC_OFFSET		OFFSET_SHIFT	9	9	607
D	RTL8367D_PORT7_MISC_CFG_RX_SPC_MASK		MASK	0x200	512	608
D	RTL8367D_PORT7_MISC_CFG_CRC_SKIP_OFFSET		OFFSET_SHIFT	8	8	609
D	RTL8367D_PORT7_MISC_CFG_CRC_SKIP_MASK		MASK	0x100	256	610
D	RTL8367D_PORT7_MISC_CFG_MAC_LOOPBACK_OFFSET		OFFSET_SHIFT	6	6	611
D	RTL8367D_PORT7_MISC_CFG_MAC_LOOPBACK_MASK		MASK	0x40	64	612
D	RTL8367D_PORT7_MISC_CFG_VLAN_EGRESS_MODE_OFFSET		OFFSET_SHIFT	4	4	613
D	RTL8367D_PORT7_MISC_CFG_VLAN_EGRESS_MODE_MASK		MASK	0x30	48	614
D	RTL8367D_PORT7_MISC_CFG_CONGESTION_SUSTAIN_TIME_OFFSET		OFFSET_SHIFT	0	0	615
D	RTL8367D_PORT7_MISC_CFG_CONGESTION_SUSTAIN_TIME_MASK		MASK	0xF	15	616
D	RTL8367D_REG_INGRESSBW_PORT7_RATE_CTRL0		REGISTER	0x00ef	239	618
D	RTL8367D_REG_INGRESSBW_PORT7_RATE_CTRL1		REGISTER	0x00f0	240	620
D	RTL8367D_INGRESSBW_PORT7_RATE_CTRL1_BYPASS_ABILITY_LOCK_OFFSET		OFFSET_SHIFT	3	3	621
D	RTL8367D_INGRESSBW_PORT7_RATE_CTRL1_BYPASS_ABILITY_LOCK_MASK		MASK	0x8	8	622
D	RTL8367D_INGRESSBW_PORT7_RATE_CTRL1_INGRESSBW_RATE16_OFFSET		OFFSET_SHIFT	0	0	623
D	RTL8367D_INGRESSBW_PORT7_RATE_CTRL1_INGRESSBW_RATE16_MASK		MASK	0x7	7	624
D	RTL8367D_REG_PORT7_FORCE_RATE0		REGISTER	0x00f1	241	626
D	RTL8367D_REG_PORT7_FORCE_RATE1		REGISTER	0x00f2	242	628
D	RTL8367D_REG_PORT7_CURENT_RATE0		REGISTER	0x00f3	243	630
D	RTL8367D_REG_PORT7_CURENT_RATE1		REGISTER	0x00f4	244	632
D	RTL8367D_REG_PORT7_PAGE_COUNTER		REGISTER	0x00f5	245	634
D	RTL8367D_PORT7_PAGE_COUNTER_OFFSET		OFFSET_SHIFT	0	0	635
D	RTL8367D_PORT7_PAGE_COUNTER_MASK		MASK	0x7F	127	636
D	RTL8367D_REG_PAGEMETER_PORT7_CTRL0		REGISTER	0x00f6	246	638
D	RTL8367D_REG_PAGEMETER_PORT7_CTRL1		REGISTER	0x00f7	247	640
D	RTL8367D_REG_PORT7_EEECFG		REGISTER	0x00f8	248	642
D	RTL8367D_PORT7_EEECFG_EEE_PORT_TX_EN_OFFSET		OFFSET_SHIFT	9	9	643
D	RTL8367D_PORT7_EEECFG_EEE_PORT_TX_EN_MASK		MASK	0x200	512	644
D	RTL8367D_PORT7_EEECFG_EEE_PORT_RX_EN_OFFSET		OFFSET_SHIFT	8	8	645
D	RTL8367D_PORT7_EEECFG_EEE_PORT_RX_EN_MASK		MASK	0x100	256	646
D	RTL8367D_PORT7_EEECFG_EEE_LPI_OFFSET		OFFSET_SHIFT	5	5	647
D	RTL8367D_PORT7_EEECFG_EEE_LPI_MASK		MASK	0x20	32	648
D	RTL8367D_PORT7_EEECFG_EEE_TX_STS_OFFSET		OFFSET_SHIFT	4	4	649
D	RTL8367D_PORT7_EEECFG_EEE_TX_STS_MASK		MASK	0x10	16	650
D	RTL8367D_PORT7_EEECFG_EEE_RX_STS_OFFSET		OFFSET_SHIFT	3	3	651
D	RTL8367D_PORT7_EEECFG_EEE_RX_STS_MASK		MASK	0x8	8	652
D	RTL8367D_PORT7_EEECFG_EEE_PAUSE_INDICATOR_OFFSET		OFFSET_SHIFT	2	2	653
D	RTL8367D_PORT7_EEECFG_EEE_PAUSE_INDICATOR_MASK		MASK	0x4	4	654
D	RTL8367D_REG_PORT7_EEETXMTR		REGISTER	0x00f9	249	656
D	RTL8367D_REG_PORT7_EEERXMTR		REGISTER	0x00fa	250	658
D	RTL8367D_REG_PORT7_DUMMY		REGISTER	0x00fe	254	660
D	RTL8367D_REG_P7_MSIC1		REGISTER	0x00ff	255	662
D	RTL8367D_P7_MSIC1_OFFSET		OFFSET_SHIFT	0	0	663
D	RTL8367D_P7_MSIC1_MASK		MASK	0x1	1	664
D	RTL8367D_REG_FLOWCTRL_QUEUE0_DROP_ON		REGISTER	0x0200	512	668
D	RTL8367D_FLOWCTRL_QUEUE0_DROP_ON_OFFSET		OFFSET_SHIFT	0	0	669
D	RTL8367D_FLOWCTRL_QUEUE0_DROP_ON_MASK		MASK	0x7FF	2047	670
D	RTL8367D_REG_FLOWCTRL_QUEUE1_DROP_ON		REGISTER	0x0201	513	672
D	RTL8367D_FLOWCTRL_QUEUE1_DROP_ON_OFFSET		OFFSET_SHIFT	0	0	673
D	RTL8367D_FLOWCTRL_QUEUE1_DROP_ON_MASK		MASK	0x7FF	2047	674
D	RTL8367D_REG_FLOWCTRL_QUEUE2_DROP_ON		REGISTER	0x0202	514	676
D	RTL8367D_FLOWCTRL_QUEUE2_DROP_ON_OFFSET		OFFSET_SHIFT	0	0	677
D	RTL8367D_FLOWCTRL_QUEUE2_DROP_ON_MASK		MASK	0x7FF	2047	678
D	RTL8367D_REG_FLOWCTRL_QUEUE3_DROP_ON		REGISTER	0x0203	515	680
D	RTL8367D_FLOWCTRL_QUEUE3_DROP_ON_OFFSET		OFFSET_SHIFT	0	0	681
D	RTL8367D_FLOWCTRL_QUEUE3_DROP_ON_MASK		MASK	0x7FF	2047	682
D	RTL8367D_REG_FLOWCTRL_QUEUE4_DROP_ON		REGISTER	0x0204	516	684
D	RTL8367D_FLOWCTRL_QUEUE4_DROP_ON_OFFSET		OFFSET_SHIFT	0	0	685
D	RTL8367D_FLOWCTRL_QUEUE4_DROP_ON_MASK		MASK	0x7FF	2047	686
D	RTL8367D_REG_FLOWCTRL_QUEUE5_DROP_ON		REGISTER	0x0205	517	688
