family	symbol	arguments	kind	raw_value	numeric_value_decimal	source_line
C	RTL8367C_SVLAN_SP2C_ENTRY12_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14216
C	RTL8367C_SVLAN_SP2C_ENTRY12_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14217
C	RTL8367C_SVLAN_SP2C_ENTRY12_CTRL0_DST_PORT_MASK		MASK	0x7	7	14218
C	RTL8367C_REG_SVLAN_SP2C_ENTRY12_CTRL1		REGISTER	0x0f19	3865	14220
C	RTL8367C_SVLAN_SP2C_ENTRY12_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14221
C	RTL8367C_SVLAN_SP2C_ENTRY12_CTRL1_VALID_MASK		MASK	0x1000	4096	14222
C	RTL8367C_SVLAN_SP2C_ENTRY12_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14223
C	RTL8367C_SVLAN_SP2C_ENTRY12_CTRL1_VID_MASK		MASK	0xFFF	4095	14224
C	RTL8367C_REG_SVLAN_SP2C_ENTRY13_CTRL0		REGISTER	0x0f1a	3866	14226
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14227
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14228
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14229
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14230
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14231
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL0_DST_PORT_MASK		MASK	0x7	7	14232
C	RTL8367C_REG_SVLAN_SP2C_ENTRY13_CTRL1		REGISTER	0x0f1b	3867	14234
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14235
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL1_VALID_MASK		MASK	0x1000	4096	14236
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14237
C	RTL8367C_SVLAN_SP2C_ENTRY13_CTRL1_VID_MASK		MASK	0xFFF	4095	14238
C	RTL8367C_REG_SVLAN_SP2C_ENTRY14_CTRL0		REGISTER	0x0f1c	3868	14240
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14241
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14242
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14243
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14244
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14245
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL0_DST_PORT_MASK		MASK	0x7	7	14246
C	RTL8367C_REG_SVLAN_SP2C_ENTRY14_CTRL1		REGISTER	0x0f1d	3869	14248
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14249
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL1_VALID_MASK		MASK	0x1000	4096	14250
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14251
C	RTL8367C_SVLAN_SP2C_ENTRY14_CTRL1_VID_MASK		MASK	0xFFF	4095	14252
C	RTL8367C_REG_SVLAN_SP2C_ENTRY15_CTRL0		REGISTER	0x0f1e	3870	14254
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14255
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14256
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14257
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14258
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14259
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL0_DST_PORT_MASK		MASK	0x7	7	14260
C	RTL8367C_REG_SVLAN_SP2C_ENTRY15_CTRL1		REGISTER	0x0f1f	3871	14262
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14263
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL1_VALID_MASK		MASK	0x1000	4096	14264
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14265
C	RTL8367C_SVLAN_SP2C_ENTRY15_CTRL1_VID_MASK		MASK	0xFFF	4095	14266
C	RTL8367C_REG_SVLAN_SP2C_ENTRY16_CTRL0		REGISTER	0x0f20	3872	14268
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14269
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14270
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14271
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14272
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14273
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL0_DST_PORT_MASK		MASK	0x7	7	14274
C	RTL8367C_REG_SVLAN_SP2C_ENTRY16_CTRL1		REGISTER	0x0f21	3873	14276
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14277
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL1_VALID_MASK		MASK	0x1000	4096	14278
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14279
C	RTL8367C_SVLAN_SP2C_ENTRY16_CTRL1_VID_MASK		MASK	0xFFF	4095	14280
C	RTL8367C_REG_SVLAN_SP2C_ENTRY17_CTRL0		REGISTER	0x0f22	3874	14282
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14283
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14284
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14285
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14286
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14287
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL0_DST_PORT_MASK		MASK	0x7	7	14288
C	RTL8367C_REG_SVLAN_SP2C_ENTRY17_CTRL1		REGISTER	0x0f23	3875	14290
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14291
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL1_VALID_MASK		MASK	0x1000	4096	14292
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14293
C	RTL8367C_SVLAN_SP2C_ENTRY17_CTRL1_VID_MASK		MASK	0xFFF	4095	14294
C	RTL8367C_REG_SVLAN_SP2C_ENTRY18_CTRL0		REGISTER	0x0f24	3876	14296
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14297
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14298
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14299
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14300
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14301
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL0_DST_PORT_MASK		MASK	0x7	7	14302
C	RTL8367C_REG_SVLAN_SP2C_ENTRY18_CTRL1		REGISTER	0x0f25	3877	14304
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14305
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL1_VALID_MASK		MASK	0x1000	4096	14306
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14307
C	RTL8367C_SVLAN_SP2C_ENTRY18_CTRL1_VID_MASK		MASK	0xFFF	4095	14308
C	RTL8367C_REG_SVLAN_SP2C_ENTRY19_CTRL0		REGISTER	0x0f26	3878	14310
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14311
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14312
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14313
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14314
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14315
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL0_DST_PORT_MASK		MASK	0x7	7	14316
C	RTL8367C_REG_SVLAN_SP2C_ENTRY19_CTRL1		REGISTER	0x0f27	3879	14318
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14319
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL1_VALID_MASK		MASK	0x1000	4096	14320
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14321
C	RTL8367C_SVLAN_SP2C_ENTRY19_CTRL1_VID_MASK		MASK	0xFFF	4095	14322
C	RTL8367C_REG_SVLAN_SP2C_ENTRY20_CTRL0		REGISTER	0x0f28	3880	14324
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14325
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14326
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14327
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14328
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14329
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL0_DST_PORT_MASK		MASK	0x7	7	14330
C	RTL8367C_REG_SVLAN_SP2C_ENTRY20_CTRL1		REGISTER	0x0f29	3881	14332
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14333
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL1_VALID_MASK		MASK	0x1000	4096	14334
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14335
C	RTL8367C_SVLAN_SP2C_ENTRY20_CTRL1_VID_MASK		MASK	0xFFF	4095	14336
C	RTL8367C_REG_SVLAN_SP2C_ENTRY21_CTRL0		REGISTER	0x0f2a	3882	14338
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14339
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14340
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14341
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14342
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14343
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL0_DST_PORT_MASK		MASK	0x7	7	14344
C	RTL8367C_REG_SVLAN_SP2C_ENTRY21_CTRL1		REGISTER	0x0f2b	3883	14346
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14347
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL1_VALID_MASK		MASK	0x1000	4096	14348
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14349
C	RTL8367C_SVLAN_SP2C_ENTRY21_CTRL1_VID_MASK		MASK	0xFFF	4095	14350
C	RTL8367C_REG_SVLAN_SP2C_ENTRY22_CTRL0		REGISTER	0x0f2c	3884	14352
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14353
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14354
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14355
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14356
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14357
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL0_DST_PORT_MASK		MASK	0x7	7	14358
C	RTL8367C_REG_SVLAN_SP2C_ENTRY22_CTRL1		REGISTER	0x0f2d	3885	14360
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14361
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL1_VALID_MASK		MASK	0x1000	4096	14362
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14363
C	RTL8367C_SVLAN_SP2C_ENTRY22_CTRL1_VID_MASK		MASK	0xFFF	4095	14364
C	RTL8367C_REG_SVLAN_SP2C_ENTRY23_CTRL0		REGISTER	0x0f2e	3886	14366
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14367
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14368
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14369
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14370
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14371
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL0_DST_PORT_MASK		MASK	0x7	7	14372
C	RTL8367C_REG_SVLAN_SP2C_ENTRY23_CTRL1		REGISTER	0x0f2f	3887	14374
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14375
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL1_VALID_MASK		MASK	0x1000	4096	14376
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14377
C	RTL8367C_SVLAN_SP2C_ENTRY23_CTRL1_VID_MASK		MASK	0xFFF	4095	14378
C	RTL8367C_REG_SVLAN_SP2C_ENTRY24_CTRL0		REGISTER	0x0f30	3888	14380
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14381
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14382
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14383
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14384
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14385
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL0_DST_PORT_MASK		MASK	0x7	7	14386
C	RTL8367C_REG_SVLAN_SP2C_ENTRY24_CTRL1		REGISTER	0x0f31	3889	14388
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14389
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL1_VALID_MASK		MASK	0x1000	4096	14390
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14391
C	RTL8367C_SVLAN_SP2C_ENTRY24_CTRL1_VID_MASK		MASK	0xFFF	4095	14392
C	RTL8367C_REG_SVLAN_SP2C_ENTRY25_CTRL0		REGISTER	0x0f32	3890	14394
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14395
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14396
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14397
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14398
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14399
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL0_DST_PORT_MASK		MASK	0x7	7	14400
C	RTL8367C_REG_SVLAN_SP2C_ENTRY25_CTRL1		REGISTER	0x0f33	3891	14402
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14403
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL1_VALID_MASK		MASK	0x1000	4096	14404
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14405
C	RTL8367C_SVLAN_SP2C_ENTRY25_CTRL1_VID_MASK		MASK	0xFFF	4095	14406
C	RTL8367C_REG_SVLAN_SP2C_ENTRY26_CTRL0		REGISTER	0x0f34	3892	14408
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14409
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14410
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14411
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14412
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14413
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL0_DST_PORT_MASK		MASK	0x7	7	14414
C	RTL8367C_REG_SVLAN_SP2C_ENTRY26_CTRL1		REGISTER	0x0f35	3893	14416
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14417
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL1_VALID_MASK		MASK	0x1000	4096	14418
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14419
C	RTL8367C_SVLAN_SP2C_ENTRY26_CTRL1_VID_MASK		MASK	0xFFF	4095	14420
C	RTL8367C_REG_SVLAN_SP2C_ENTRY27_CTRL0		REGISTER	0x0f36	3894	14422
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14423
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14424
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14425
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14426
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14427
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL0_DST_PORT_MASK		MASK	0x7	7	14428
C	RTL8367C_REG_SVLAN_SP2C_ENTRY27_CTRL1		REGISTER	0x0f37	3895	14430
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14431
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL1_VALID_MASK		MASK	0x1000	4096	14432
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14433
C	RTL8367C_SVLAN_SP2C_ENTRY27_CTRL1_VID_MASK		MASK	0xFFF	4095	14434
C	RTL8367C_REG_SVLAN_SP2C_ENTRY28_CTRL0		REGISTER	0x0f38	3896	14436
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14437
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14438
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14439
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14440
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14441
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL0_DST_PORT_MASK		MASK	0x7	7	14442
C	RTL8367C_REG_SVLAN_SP2C_ENTRY28_CTRL1		REGISTER	0x0f39	3897	14444
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14445
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL1_VALID_MASK		MASK	0x1000	4096	14446
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14447
C	RTL8367C_SVLAN_SP2C_ENTRY28_CTRL1_VID_MASK		MASK	0xFFF	4095	14448
C	RTL8367C_REG_SVLAN_SP2C_ENTRY29_CTRL0		REGISTER	0x0f3a	3898	14450
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14451
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14452
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14453
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14454
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14455
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL0_DST_PORT_MASK		MASK	0x7	7	14456
C	RTL8367C_REG_SVLAN_SP2C_ENTRY29_CTRL1		REGISTER	0x0f3b	3899	14458
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14459
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL1_VALID_MASK		MASK	0x1000	4096	14460
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14461
C	RTL8367C_SVLAN_SP2C_ENTRY29_CTRL1_VID_MASK		MASK	0xFFF	4095	14462
C	RTL8367C_REG_SVLAN_SP2C_ENTRY30_CTRL0		REGISTER	0x0f3c	3900	14464
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14465
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14466
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14467
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14468
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14469
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL0_DST_PORT_MASK		MASK	0x7	7	14470
C	RTL8367C_REG_SVLAN_SP2C_ENTRY30_CTRL1		REGISTER	0x0f3d	3901	14472
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14473
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL1_VALID_MASK		MASK	0x1000	4096	14474
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14475
C	RTL8367C_SVLAN_SP2C_ENTRY30_CTRL1_VID_MASK		MASK	0xFFF	4095	14476
C	RTL8367C_REG_SVLAN_SP2C_ENTRY31_CTRL0		REGISTER	0x0f3e	3902	14478
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL0_DST_PORT1_OFFSET		OFFSET_SHIFT	9	9	14479
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL0_DST_PORT1_MASK		MASK	0x200	512	14480
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL0_SVIDX_OFFSET		OFFSET_SHIFT	3	3	14481
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL0_SVIDX_MASK		MASK	0x1F8	504	14482
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL0_DST_PORT_OFFSET		OFFSET_SHIFT	0	0	14483
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL0_DST_PORT_MASK		MASK	0x7	7	14484
C	RTL8367C_REG_SVLAN_SP2C_ENTRY31_CTRL1		REGISTER	0x0f3f	3903	14486
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL1_VALID_OFFSET		OFFSET_SHIFT	12	12	14487
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL1_VALID_MASK		MASK	0x1000	4096	14488
C	RTL8367C_SVLAN_SP2C_ENTRY31_CTRL1_VID_OFFSET		OFFSET_SHIFT	0	0	14489
