path,category,size_bytes,keywords,sha256_small_files
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_LMT.txt,wlan_g6_mips_97f,22407,smi,689a3fe9cfa99c0080dc3e287c35e8329cff92f1937f6d340bf627226df5f4e6
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_LMT[FCC SAR][IC SAR].txt,wlan_g6_mips_97f,23152,smi,4a0b4118a9849fd3ed437c435e2206841e303c5a963c8c6519c2c0c38f18ac99
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14498,smi,4267b371178bc1a576b5e0a6433e400e7070be50855a1e12c455a197096b34ba
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2542,,a4a74e4cb2210209b25cc7a5a985c59b08c62f9b6bc788dd10f04d2f4a6db147
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type2.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type3.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type37.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type38.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type4.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type50.txt,wlan_g6_mips_97f,2512,,58e8e09cc9a0bfd48d8588921b8f1431e59951f568dc33e30428bdb1247e16a1
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type51.txt,wlan_g6_mips_97f,2492,,b39ec0b8e737e3424dead28863d42a2248ad62336653812ad85fb2c75cdc533f
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type52.txt,wlan_g6_mips_97f,2492,,2ab23dc00d595de7ad9831c087b0038d60e26651d6281f227944ed03269966c7
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type53.txt,wlan_g6_mips_97f,2492,,981b41a60cc6d8946670f0800455fcd389dae5df8114696420fa1991a2184303
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TXPWR_TrackTSSI_type54.txt,wlan_g6_mips_97f,2492,,492572a79d61c9fec23e0a201600c8e2725cd3fd4a860e624f5fbb2b30762b03
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE50/TxXtalTrack.txt,wlan_g6_mips_97f,711,,8dc3ffe61231a3271e14d24edeae53ac238b75c19ae5ac26b845c84088d78df6
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/KCT8248HE/PHY_REG.txt,wlan_g6_mips_97f,1213,,49fd6359726fc8e164ee6d0280ec983fe531b036bb05c4213a2ce57e17ee46f7
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/KCT8248HE/RadioA.txt,wlan_g6_mips_97f,103,,68597b1b43012b44302cecd63d394cd19fbd781bf5d1e4304fcead95db9d92a8
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/KCT8248HE/RadioB.txt,wlan_g6_mips_97f,103,,68597b1b43012b44302cecd63d394cd19fbd781bf5d1e4304fcead95db9d92a8
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/KCT8248HE/TXPWR_ByRate.txt,wlan_g6_mips_97f,2314,,50ef4836ecba8ecd66ebabf7a86ac4290eda70e6568b839005ab7e86495fc478
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/KCT8248HE/TXPWR_LMT.txt,wlan_g6_mips_97f,22422,smi,9b8b143baca48002a9c135b308f3ff21ee8778b796414176ef076fee1352c563
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/KCT8248HE/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14513,smi,26d36ba2db80669e60920f378cd655970462b30c5dc913c894f881af1c9bf368
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/KCT8248HE/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2467,,c2873fc4d3d7fb599fa119f81780cef6f3962290adebd7c598cd1d572bbf1c2e
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/PHY_REG.txt,wlan_g6_mips_97f,20142,,89164c5af8598d7c3545da41542423d5e5a47934f5fe43a128eefd06d9858327
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/PHY_REG_GAIN.txt,wlan_g6_mips_97f,827,,25a455a0c88c64d03f5b7502e90f4469c8427646a75612499d4ac4c431bb706e
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/RadioA.txt,wlan_g6_mips_97f,23552,,02d09ca373ce2d8e07297a7dde2ac6d49a4ca47aee7bb579131380bc62c8a065
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/RadioB.txt,wlan_g6_mips_97f,23524,,5c42266a29b5774151193c7a69ae304f089d6fde0eee4ff38e301afcce8dd211
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85333/PHY_REG.txt,wlan_g6_mips_97f,1212,,d21345cb09c090ebb1100ff414ef1bf38bd5ec1de4d41cf10cc7cc75df5e48e6
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85333/RadioA.txt,wlan_g6_mips_97f,102,,3c185c66803595dc5cd269717a7c4053980752b07405f8df3421ed0a6520fbb7
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85333/RadioB.txt,wlan_g6_mips_97f,102,,3c185c66803595dc5cd269717a7c4053980752b07405f8df3421ed0a6520fbb7
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85333/TXPWR_ByRate.txt,wlan_g6_mips_97f,2313,,6a6f93bc6f2ea53ec4014c12722895ba3cb8b8acdce27a27806ce625a85577a0
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85333/TXPWR_LMT.txt,wlan_g6_mips_97f,22421,smi,f14a22baf52974649c9a0af85493cacea4047d003698dc429fce0c4e127d4215
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85333/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14512,smi,a64afec6f228a1bb1034015e13e5601305a1e9efe2c21a95f328275472c62c62
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85333/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2466,,f38a4c079d949e0c17173f94bd701e9833c3c45253ffea7afdc4f42584f0a675
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85747/PHY_REG.txt,wlan_g6_mips_97f,1228,,3c96da325b954be30c0b58cda451b19c9b8dda607efa4e347f366af90aa8bf58
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85747/RadioA.txt,wlan_g6_mips_97f,102,,34190c2cbc4d56ed6ddf8d991895b6e856e9c8cb9567aadf94d8caf8d2e33277
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85747/RadioB.txt,wlan_g6_mips_97f,102,,783796865b3268ae38ba3d5a4ef4217c0beb4e9b3d12c3388388fad76864081a
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85747/TXPWR_ByRate.txt,wlan_g6_mips_97f,2313,,e913036fc42b9edc1f0bb046cb4c5bc8e5fcd4fa2a8585a057ec48ddbd6f345b
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85747/TXPWR_LMT.txt,wlan_g6_mips_97f,22421,smi,2efc0fcdba36c8123f041555f9c912c802f715c8d264003bea85417a0adfb8a3
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85747/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14512,smi,b09b70a88f6e4ba0dfa8c06bb3b3545e66146440dd17ae99139d082a45b3521e
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/SKY85747/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2466,,f5b4f96bedf1c0d2562be45031ea55f64c36ed058ca5078dd0a8d7872b3dfd59
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_ByRate.txt,wlan_g6_mips_97f,2383,,e91355ccbe1f1f0608a6fccf43e281d795e882f5e2071568988964f2c7ba51b6
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_LMT.txt,wlan_g6_mips_97f,22407,smi,689a3fe9cfa99c0080dc3e287c35e8329cff92f1937f6d340bf627226df5f4e6
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_LMT[FCC SAR][IC SAR].txt,wlan_g6_mips_97f,23152,smi,4a0b4118a9849fd3ed437c435e2206841e303c5a963c8c6519c2c0c38f18ac99
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14498,smi,4267b371178bc1a576b5e0a6433e400e7070be50855a1e12c455a197096b34ba
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2542,,a4a74e4cb2210209b25cc7a5a985c59b08c62f9b6bc788dd10f04d2f4a6db147
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_51.txt,wlan_g6_mips_97f,2488,,97c380c4a2f51f88f72d616b906fddb647bf2a6f062a67552014d358e7684e69
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type2.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type3.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type37.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type38.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type4.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type50.txt,wlan_g6_mips_97f,2512,,58e8e09cc9a0bfd48d8588921b8f1431e59951f568dc33e30428bdb1247e16a1
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type51.txt,wlan_g6_mips_97f,2492,,b39ec0b8e737e3424dead28863d42a2248ad62336653812ad85fb2c75cdc533f
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type52.txt,wlan_g6_mips_97f,2492,,2ab23dc00d595de7ad9831c087b0038d60e26651d6281f227944ed03269966c7
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type53.txt,wlan_g6_mips_97f,2492,,981b41a60cc6d8946670f0800455fcd389dae5df8114696420fa1991a2184303
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TXPWR_TrackTSSI_type54.txt,wlan_g6_mips_97f,2492,,492572a79d61c9fec23e0a201600c8e2725cd3fd4a860e624f5fbb2b30762b03
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/TxXtalTrack.txt,wlan_g6_mips_97f,711,,8dc3ffe61231a3271e14d24edeae53ac238b75c19ae5ac26b845c84088d78df6
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/VC5333/PHY_REG.txt,wlan_g6_mips_97f,1210,,06026c443f50a95ca473a98a484b45a5cabc234cc5d66ee0e09a67374e9633bb
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/VC5333/RadioA.txt,wlan_g6_mips_97f,100,,fec7594b8356c37f238aa9d43ad9a87169d81d3ee74560fa980213fcbaea2700
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/VC5333/RadioB.txt,wlan_g6_mips_97f,100,,43f0c5e7876fa49705a65b37f349ac9c45a356f72657beb2f36a299c8b067af2
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/VC5333/TXPWR_ByRate.txt,wlan_g6_mips_97f,2311,,58f922483540bd1f6a24111093f5b00e1371401d524c93cf63e75948db95cce3
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/VC5333/TXPWR_LMT.txt,wlan_g6_mips_97f,22419,smi,42dafd019cd7d15936ae6f069fcc672cefe16b16ada042ce1d26a758d1db5694
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/VC5333/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14510,smi,767dbfa4ad7d91c8f21c8c0ec6c48943a65ad8499cd225bf4290da811f987adc
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE51/VC5333/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2464,,10e3c0fe251c506067b8286ffb3b96692369405451dc5348d436c7bf3e61a44a
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/PHY_REG.txt,wlan_g6_mips_97f,20142,,110421534732f6fcc48355fbdf638b619496260839b64656d78e617ff95106e8
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/PHY_REG_GAIN.txt,wlan_g6_mips_97f,827,,25a455a0c88c64d03f5b7502e90f4469c8427646a75612499d4ac4c431bb706e
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66204/PHY_REG.txt,wlan_g6_mips_97f,1212,,c6bf30da39d076e9c305b23f2fe4c52678209da70d8f3a65a6a209a16f876a6f
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66204/RadioA.txt,wlan_g6_mips_97f,102,,f97e754aa48d4f17bd204b482d1b588d8cb043e6bde14b6629dc793475092bbc
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66204/RadioB.txt,wlan_g6_mips_97f,102,,f97e754aa48d4f17bd204b482d1b588d8cb043e6bde14b6629dc793475092bbc
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66204/TXPWR_ByRate.txt,wlan_g6_mips_97f,2313,,36efe2893232f2f85f04459509efd5a1c0d4c31786d9fc79c409419c8a16ee86
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66204/TXPWR_LMT.txt,wlan_g6_mips_97f,22421,smi,35ea892564aeae25cf5eb1fb72c3281495f813e018aef49164a69987d9c6a8a7
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66204/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14512,smi,14f9b2c1eb3408e269cd792c15cd13713a74582ec248e5d51532634b13e4b311
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66204/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2466,,f1683ba8daf0b1c45cdac0e349be196daa544cb3d1c967c5d41007e3e7278019
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66504/PHY_REG.txt,wlan_g6_mips_97f,1229,,21e0e175cda4ce67b0a2e34584314652d110f149058e0b67f03c09ed8fd62bd8
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66504/RadioA.txt,wlan_g6_mips_97f,102,,1e7a8a40e7667d1fcca9ff4d0cc987036c99d835056d0c15bc140c299b5d7933
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66504/RadioB.txt,wlan_g6_mips_97f,102,,31bad158870c840b4d8b6fd4ddbaa226f45e2665d56563a921cbb88517f85efa
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66504/TXPWR_ByRate.txt,wlan_g6_mips_97f,2313,,159af2eea381005cd33ea7e7d27ecba86c8b7112802cc7a819b0c4c136d8798d
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66504/TXPWR_LMT.txt,wlan_g6_mips_97f,22421,smi,b6fe89873c6cdf3d188ced871a95a6611a6561d98fb3260bc8613b311598991f
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66504/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14512,smi,7374cfd64acb22b3804b03572d4b99737504ee9e1adadbdb6d4d33ac301081c7
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RTC66504/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2466,,bc494585312ab0645e49faa42438f8fb46c6daeb8051cec75789b87ad5d6402f
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RadioA.txt,wlan_g6_mips_97f,23552,,02d09ca373ce2d8e07297a7dde2ac6d49a4ca47aee7bb579131380bc62c8a065
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/RadioB.txt,wlan_g6_mips_97f,23524,,5c42266a29b5774151193c7a69ae304f089d6fde0eee4ff38e301afcce8dd211
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_ByRate.txt,wlan_g6_mips_97f,2383,,e91355ccbe1f1f0608a6fccf43e281d795e882f5e2071568988964f2c7ba51b6
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_LMT.txt,wlan_g6_mips_97f,22407,smi,689a3fe9cfa99c0080dc3e287c35e8329cff92f1937f6d340bf627226df5f4e6
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_LMT[FCC SAR][IC SAR].txt,wlan_g6_mips_97f,23152,smi,4a0b4118a9849fd3ed437c435e2206841e303c5a963c8c6519c2c0c38f18ac99
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_LMT_RU.txt,wlan_g6_mips_97f,14498,smi,4267b371178bc1a576b5e0a6433e400e7070be50855a1e12c455a197096b34ba
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_TrackTSSI.txt,wlan_g6_mips_97f,2542,,a4a74e4cb2210209b25cc7a5a985c59b08c62f9b6bc788dd10f04d2f4a6db147
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_TrackTSSI_type2.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_TrackTSSI_type3.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_TrackTSSI_type37.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
selected_sources/sdk/openwrt-21.02/target/linux/linux-4.4/drivers/net/wireless/realtek/g6_wifi_driver/platform/mips_97f/rtl8852ae/RFE52/TXPWR_TrackTSSI_type38.txt,wlan_g6_mips_97f,2566,,77e242b017c9ef0925ff9e3b52818ceac4223236ac61594328557828589b5016
