Archive,Area,Scope,Class,ComponentPath,Files,Directories,SizeMiB,TopExtensions,Chips/Keywords
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_1T_n.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_1T_n_hp.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_2T.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_2T_n.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_2T_n_hp.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_2T_n_lna.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_MP_n_92C.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_PG_92C.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/PHY_REG_PG_hp.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/REG_TXPWR_TRK.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/REG_TXPWR_TRK_hp.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/TXPWR_LMT_92c.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/TXPWR_LMT_92c_1.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/TXPWR_LMT_92c_2.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_a_1T.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_a_1T_n.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_a_2T.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_a_2T_n.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_a_2T_n_hp.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_a_2T_n_lna.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_b_2T.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_b_2T_n.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_b_2T_n_hp.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/radio_b_2T_n_lna.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/rtl8192cfw.bin,1,0,0.01,.bin:1,"RTL8192C, RTL8192FE"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/rtl8192cfwn.bin,1,0,0.01,.bin:1,"RTL8192C, RTL8192FE"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data/rtl8192cfwua.bin,1,0,0.01,.bin:1,"RTL8192C, RTL8192FE"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8723/PHY_REG_PG_8723.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8723/TXPWR_LMT_8723.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8723/TxPowerTrack_AP_8723.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8723/rtl8723bfw.bin,1,0,0.01,.bin:1,"RTL8192FE, RTL8723B"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/AGC_TAB_8812.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/AGC_TAB_8812_hp.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/AGC_TAB_8812_n_default.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/AGC_TAB_8812_n_extlna.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/AGC_TAB_8812_n_extpa.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/AGC_TAB_8812_n_hp.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/MAC_REG_8812.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/MAC_REG_8812_n.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_8812.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_8812_n_default.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_8812_n_extlna.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_8812_n_extpa.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_8812_n_hp.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_MP_8812.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_PG_8812.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_PG_8812_hp.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/PHY_REG_PG_8812_new.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/REG_TXPWR_TRK_8812.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/REG_TXPWR_TRK_8812_hp.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioA_8812.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioA_8812_hp.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioA_8812_n_default.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioA_8812_n_extlna.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioA_8812_n_extpa.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioA_8812_n_hp.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioA_8812_n_ultra_hp.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioB_8812.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioB_8812_hp.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioB_8812_n_default.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioB_8812_n_extlna.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioB_8812_n_extpa.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioB_8812_n_hp.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/RadioB_8812_n_ultra_hp.txt,1,0,0.0,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/TXPWR_LMT_8812_new.txt,1,0,0.01,.txt:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/rtl8812fw.bin,1,0,0.01,.bin:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/rtl8812fw_n.bin,1,0,0.02,.bin:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_8812/rtl8812fw_n_2g.bin,1,0,0.02,.bin:1,"RTL8192FE, RTL8812"
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_88e/PHY_REG_PG_88E.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_88e/PHY_REG_PG_88E_new.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_88e/TXPWR_LMT_88E_new.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/AGC_TAB_2G_n.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/AGC_TAB_5G_n.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/AGC_TAB_n.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/AGC_TAB_n_92d_hp.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/MACPHY_REG.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/PHY_REG_MP_n.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/PHY_REG_PG.txt,1,0,0.02,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/PHY_REG_PG_92d_hp.txt,1,0,0.02,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/PHY_REG_PG_CE.txt,1,0,0.02,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/PHY_REG_PG_FCC.txt,1,0,0.02,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/PHY_REG_n.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/PHY_REG_n_92d_hp.txt,1,0,0.01,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/REG_TXPWR_TRK_n_92d.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/REG_TXPWR_TRK_n_92d_hp.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/TXPWR_LMT_92d.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/TXPWR_LMT_92d_1.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/TXPWR_LMT_92d_2.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_a_intPA.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_a_intPA_GM.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_a_intPA_GM_new.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_a_intPA_GM_new1.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_a_intPA_new.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_a_n.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_a_n_92d_hp.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_b_intPA.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_b_intPA_GM.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_b_intPA_GM_new.txt,1,0,0.0,.txt:1,RTL8192FE
sdk_GPL_MR62X,WLAN,target-specific / likely relevant,Realtek rtl8192fe/rtl8192cd backports driver,sdk/openwrt-21.02/package/backports/src/drivers/net/wireless/realtek/rtl8192fe/data_92d/radio_b_intPA_GM_new1.txt,1,0,0.0,.txt:1,RTL8192FE
